0 0
0 0.12
0 0.24
0 0.36
0 0.48
0 0.6
0 0.72
0 0.84
0 0.96
0 1.08
0 1.2
0 1.32
0 1.44
0 1.56
0 1.68
0 1.8
0 1.92
0 2.04
0 2.16
0 2.28
0 2.4
0 2.52
0 2.64
0 2.76
0 2.88
0 3
0 3.12
0 3.24
0 3.36
0 3.48
0 3.6
0 3.72
0 3.84
0 3.96
0 4.08
0 4.2
0 4.32
0 4.44
0 4.56
0 4.68
0 4.8
0 4.92
0 5.04
0 5.16
0 5.28
0 5.4
0 5.52
0 5.64
0 5.76
0 5.88
0 6
0 6.12
0 6.24
0 6.36
0 6.48
0 6.6
0 6.72
0 6.84
0 6.96
0 7.08
0 7.2
0 7.32
0 7.44
0 7.56
0 7.68
0 7.8
0 7.92
0 8.04
0 8.16
0 8.28
0 8.4
0 8.52
0 8.64
0 8.76
0 8.88
0 9
0 9.12
0 9.24
0 9.36
0 9.48
0 9.6
0 9.72
0 9.84
0 9.96
0 10.08
0 10.2
0 10.32
0 10.44
0 10.56
0 10.68
0 10.8
0 10.92
0 11.04
0 11.16
0 11.28
0 11.4
0 11.52
0 11.64
0 11.76
0 11.88
0.2 0
0.2 0.12
0.2 0.24
0.2 0.36
0.2 0.48
0.2 0.6
0.2 0.72
0.2 0.84
0.2 0.96
0.2 1.08
0.2 1.2
0.2 1.32
0.2 1.44
0.2 1.56
0.2 1.68
0.2 1.8
0.2 1.92
0.2 2.04
0.2 2.16
0.2 2.28
0.2 2.4
0.2 2.52
0.2 2.64
0.2 2.76
0.2 2.88
0.2 3
0.2 3.12
0.2 3.24
0.2 3.36
0.2 3.48
0.2 3.6
0.2 3.72
0.2 3.84
0.2 3.96
0.2 4.08
0.2 4.2
0.2 4.32
0.2 4.44
0.2 4.56
0.2 4.68
0.2 4.8
0.2 4.92
0.2 5.04
0.2 5.16
0.2 5.28
0.2 5.4
0.2 5.52
0.2 5.64
0.2 5.76
0.2 5.88
0.2 6
0.2 6.12
0.2 6.24
0.2 6.36
0.2 6.48
0.2 6.6
0.2 6.72
0.2 6.84
0.2 6.96
0.2 7.08
0.2 7.2
0.2 7.32
0.2 7.44
0.2 7.56
0.2 7.68
0.2 7.8
0.2 7.92
0.2 8.04
0.2 8.16
0.2 8.28
0.2 8.4
0.2 8.52
0.2 8.64
0.2 8.76
0.2 8.88
0.2 9
0.2 9.12
0.2 9.24
0.2 9.36
0.2 9.48
0.2 9.6
0.2 9.72
0.2 9.84
0.2 9.96
0.2 10.08
0.2 10.2
0.2 10.32
0.2 10.44
0.2 10.56
0.2 10.68
0.2 10.8
0.2 10.92
0.2 11.04
0.2 11.16
0.2 11.28
0.2 11.4
0.2 11.52
0.2 11.64
0.2 11.76
0.2 11.88
0.4 0
0.4 0.12
0.4 0.24
0.4 0.36
0.4 0.48
0.4 0.6
0.4 0.72
0.4 0.84
0.4 0.96
0.4 1.08
0.4 1.2
0.4 1.32
0.4 1.44
0.4 1.56
0.4 1.68
0.4 1.8
0.4 1.92
0.4 2.04
0.4 2.16
0.4 2.28
0.4 2.4
0.4 2.52
0.4 2.64
0.4 2.76
0.4 2.88
0.4 3
0.4 3.12
0.4 3.24
0.4 3.36
0.4 3.48
0.4 3.6
0.4 3.72
0.4 3.84
0.4 3.96
0.4 4.08
0.4 4.2
0.4 4.32
0.4 4.44
0.4 4.56
0.4 4.68
0.4 4.8
0.4 4.92
0.4 5.04
0.4 5.16
0.4 5.28
0.4 5.4
0.4 5.52
0.4 5.64
0.4 5.76
0.4 5.88
0.4 6
0.4 6.12
0.4 6.24
0.4 6.36
0.4 6.48
0.4 6.6
0.4 6.72
0.4 6.84
0.4 6.96
0.4 7.08
0.4 7.2
0.4 7.32
0.4 7.44
0.4 7.56
0.4 7.68
0.4 7.8
0.4 7.92
0.4 8.04
0.4 8.16
0.4 8.28
0.4 8.4
0.4 8.52
0.4 8.64
0.4 8.76
0.4 8.88
0.4 9
0.4 9.12
0.4 9.24
0.4 9.36
0.4 9.48
0.4 9.6
0.4 9.72
0.4 9.84
0.4 9.96
0.4 10.08
0.4 10.2
0.4 10.32
0.4 10.44
0.4 10.56
0.4 10.68
0.4 10.8
0.4 10.92
0.4 11.04
0.4 11.16
0.4 11.28
0.4 11.4
0.4 11.52
0.4 11.64
0.4 11.76
0.4 11.88
0.6 0
0.6 0.12
0.6 0.24
0.6 0.36
0.6 0.48
0.6 0.6
0.6 0.72
0.6 0.84
0.6 0.96
0.6 1.08
0.6 1.2
0.6 1.32
0.6 1.44
0.6 1.56
0.6 1.68
0.6 1.8
0.6 1.92
0.6 2.04
0.6 2.16
0.6 2.28
0.6 2.4
0.6 2.52
0.6 2.64
0.6 2.76
0.6 2.88
0.6 3
0.6 3.12
0.6 3.24
0.6 3.36
0.6 3.48
0.6 3.6
0.6 3.72
0.6 3.84
0.6 3.96
0.6 4.08
0.6 4.2
0.6 4.32
0.6 4.44
0.6 4.56
0.6 4.68
0.6 4.8
0.6 4.92
0.6 5.04
0.6 5.16
0.6 5.28
0.6 5.4
0.6 5.52
0.6 5.64
0.6 5.76
0.6 5.88
0.6 6
0.6 6.12
0.6 6.24
0.6 6.36
0.6 6.48
0.6 6.6
0.6 6.72
0.6 6.84
0.6 6.96
0.6 7.08
0.6 7.2
0.6 7.32
0.6 7.44
0.6 7.56
0.6 7.68
0.6 7.8
0.6 7.92
0.6 8.04
0.6 8.16
0.6 8.28
0.6 8.4
0.6 8.52
0.6 8.64
0.6 8.76
0.6 8.88
0.6 9
0.6 9.12
0.6 9.24
0.6 9.36
0.6 9.48
0.6 9.6
0.6 9.72
0.6 9.84
0.6 9.96
0.6 10.08
0.6 10.2
0.6 10.32
0.6 10.44
0.6 10.56
0.6 10.68
0.6 10.8
0.6 10.92
0.6 11.04
0.6 11.16
0.6 11.28
0.6 11.4
0.6 11.52
0.6 11.64
0.6 11.76
0.6 11.88
0.8 0
0.8 0.12
0.8 0.24
0.8 0.36
0.8 0.48
0.8 0.6
0.8 0.72
0.8 0.84
0.8 0.96
0.8 1.08
0.8 1.2
0.8 1.32
0.8 1.44
0.8 1.56
0.8 1.68
0.8 1.8
0.8 1.92
0.8 2.04
0.8 2.16
0.8 2.28
0.8 2.4
0.8 2.52
0.8 2.64
0.8 2.76
0.8 2.88
0.8 3
0.8 3.12
0.8 3.24
0.8 3.36
0.8 3.48
0.8 3.6
0.8 3.72
0.8 3.84
0.8 3.96
0.8 4.08
0.8 4.2
0.8 4.32
0.8 4.44
0.8 4.56
0.8 4.68
0.8 4.8
0.8 4.92
0.8 5.04
0.8 5.16
0.8 5.28
0.8 5.4
0.8 5.52
0.8 5.64
0.8 5.76
0.8 5.88
0.8 6
0.8 6.12
0.8 6.24
0.8 6.36
0.8 6.48
0.8 6.6
0.8 6.72
0.8 6.84
0.8 6.96
0.8 7.08
0.8 7.2
0.8 7.32
0.8 7.44
0.8 7.56
0.8 7.68
0.8 7.8
0.8 7.92
0.8 8.04
0.8 8.16
0.8 8.28
0.8 8.4
0.8 8.52
0.8 8.64
0.8 8.76
0.8 8.88
0.8 9
0.8 9.12
0.8 9.24
0.8 9.36
0.8 9.48
0.8 9.6
0.8 9.72
0.8 9.84
0.8 9.96
0.8 10.08
0.8 10.2
0.8 10.32
0.8 10.44
0.8 10.56
0.8 10.68
0.8 10.8
0.8 10.92
0.8 11.04
0.8 11.16
0.8 11.28
0.8 11.4
0.8 11.52
0.8 11.64
0.8 11.76
0.8 11.88
1 0
1 0.12
1 0.24
1 0.36
1 0.48
1 0.6
1 0.72
1 0.84
1 0.96
1 1.08
1 1.2
1 1.32
1 1.44
1 1.56
1 1.68
1 1.8
1 1.92
1 2.04
1 2.16
1 2.28
1 2.4
1 2.52
1 2.64
1 2.76
1 2.88
1 3
1 3.12
1 3.24
1 3.36
1 3.48
1 3.6
1 3.72
1 3.84
1 3.96
1 4.08
1 4.2
1 4.32
1 4.44
1 4.56
1 4.68
1 4.8
1 4.92
1 5.04
1 5.16
1 5.28
1 5.4
1 5.52
1 5.64
1 5.76
1 5.88
1 6
1 6.12
1 6.24
1 6.36
1 6.48
1 6.6
1 6.72
1 6.84
1 6.96
1 7.08
1 7.2
1 7.32
1 7.44
1 7.56
1 7.68
1 7.8
1 7.92
1 8.04
1 8.16
1 8.28
1 8.4
1 8.52
1 8.64
1 8.76
1 8.88
1 9
1 9.12
1 9.24
1 9.36
1 9.48
1 9.6
1 9.72
1 9.84
1 9.96
1 10.08
1 10.2
1 10.32
1 10.44
1 10.56
1 10.68
1 10.8
1 10.92
1 11.04
1 11.16
1 11.28
1 11.4
1 11.52
1 11.64
1 11.76
1 11.88
1.2 0
1.2 0.12
1.2 0.24
1.2 0.36
1.2 0.48
1.2 0.6
1.2 0.72
1.2 0.84
1.2 0.96
1.2 1.08
1.2 1.2
1.2 1.32
1.2 1.44
1.2 1.56
1.2 1.68
1.2 1.8
1.2 1.92
